BlockId,y_true,score_dbscan,pred_dbscan
blk_-2867869525389380394,0,0.0,0
blk_8547159534184625913,0,0.0,0
blk_250942058187774000,0,0.0,0
blk_3034312906121630132,0,0.0,0
blk_-9185158479658318845,0,0.0,0
blk_-3232799408261437951,0,0.0,0
blk_-1998918145596341620,0,0.0,0
blk_-4296340867727395780,0,0.0,0
blk_7896351977486015311,0,0.0,0
blk_-2674238983850838666,0,0.0,0
blk_-3188552924579435208,0,0.0,0
blk_-8868252969273802199,0,0.0,0
blk_694596790896552923,0,0.0,0
blk_-2933000180586957321,0,0.0,0
blk_5924063527301003703,0,0.0,0
blk_-7559177305169457803,0,0.0,0
blk_2603628734969108422,0,0.0,0
blk_8425812457430435906,0,0.0,0
blk_8446317433837029756,0,0.0,0
blk_-8444699352655513677,0,0.0,0
blk_-6281498362990528287,0,0.0,0
blk_5892385745394082669,0,0.0,0
blk_23716416629587597,0,0.0,0
blk_2754028834537852174,0,0.0,0
blk_-7782817786580923952,0,0.0,0
blk_5843587697214001971,0,0.0,0
blk_4700012440322553377,0,0.0,0
blk_1853851594137354953,0,0.0,0
blk_-2573371989036482403,0,0.0,0
blk_874207869342310515,0,0.0,0
blk_2760878124877358408,0,0.0,0
blk_8410808885909925369,1,3.3717478231665154e-07,1
blk_8798459515396127975,0,0.0,0
blk_-7969329772433226984,0,0.0,0
blk_-2547454204897378158,0,0.0,0
blk_7906814255926245640,0,0.0,0
blk_-5097447273946904992,0,0.0,0
blk_-2013800860043642140,0,0.0,0
blk_-6327899736592169543,0,0.0,0
blk_7221435904472609427,0,0.0,0
blk_-1899596928860916910,0,0.0,0
blk_8987008264998217409,0,0.0,0
blk_2094019281055588069,0,0.0,0
blk_5033589960298796932,0,0.0,0
blk_-158020303333852489,0,0.0,0
blk_8152504660057551212,1,3.3717478231665154e-07,1
blk_-1800394432336270595,0,0.0,0
blk_-6461878117038368072,0,0.0,0
blk_5341290150028178412,0,0.0,0
blk_-8671781507833061975,0,0.0,0
blk_-7221154091951776811,0,0.0,0
blk_8029578112362319058,0,0.0,0
blk_-5916423109526787084,0,0.0,0
blk_-8411925801578020069,0,0.0,0
blk_1927171697467756837,0,0.0,0
blk_-3757604235981640172,0,0.0,0
blk_-2687468101364629010,0,0.0,0
blk_2392777411162871626,0,0.0,0
blk_8095389763381281407,0,0.0,0
blk_-4339898892388101816,0,0.0,0
blk_-7488624866500404150,0,0.0,0
blk_2333851373903808961,0,0.0,0
blk_-1212313076327166159,0,0.0,0
blk_-8917552098638095073,0,0.0,0
blk_8670530331732511748,0,0.0,0
blk_-1552751771779287534,0,0.0,0
blk_-4234258274474346132,0,0.0,0
blk_4223065547707983586,0,0.0,0
blk_-4713612487998637766,0,0.0,0
blk_6563192033509793230,0,0.0,0
blk_4857803451008510495,0,0.0,0
blk_6641336483883157955,0,0.0,0
blk_1964049850210398279,0,0.0,0
blk_-7840035116195920603,0,0.0,0
blk_-7444562199077559283,0,0.0,0
blk_1254522097780422368,0,0.0,0
blk_-3886949788667647887,0,0.0,0
blk_1355072987549080803,0,0.0,0
blk_4660052744310881408,0,0.0,0
blk_-8844744179092601778,0,0.0,0
blk_-2191419488815641450,0,0.0,0
blk_6815024778103296909,0,0.0,0
blk_-6521250686945507516,0,0.0,0
blk_7238473687510055991,0,0.0,0
blk_-6118763609777245537,0,0.0,0
blk_-4032838055126762836,0,0.0,0
blk_-6664043581286476643,0,0.0,0
blk_7014677732078586440,0,0.0,0
blk_3491527330410043052,0,0.0,0
blk_-7218109335896674234,0,0.0,0
blk_-1057444233936728942,0,0.0,0
blk_-1819443928326389649,0,0.0,0
blk_-8375315199719738103,0,0.0,0
blk_5788658653740982395,0,0.0,0
blk_-3941968794673109846,0,0.0,0
blk_6966600123555794254,0,0.0,0
blk_7383888207095251687,0,0.0,0
blk_-7897198823859624297,0,0.0,0
blk_6313121570586675332,0,0.0,0
blk_2526915096102178373,0,0.0,0
blk_9110234745513119881,0,0.0,0
blk_-6030956111030337965,0,0.0,0
blk_-5089881469371679445,0,0.0,0
blk_-478997043693345265,0,0.0,0
blk_5900887599689235363,0,0.0,0
blk_5134290308358941237,0,0.0,0
blk_-795289460271653238,1,3.3717478231665154e-07,1
blk_4444532523969584655,0,0.0,0
blk_-1921792946036827700,0,0.0,0
blk_2874488953804398924,0,0.0,0
blk_-6373367711013993366,0,0.0,0
blk_5678164820387467504,0,0.0,0
blk_7906341281163768100,0,0.0,0
blk_2252156727620258572,0,0.0,0
blk_-1368673629402200641,0,0.0,0
blk_-8205571719778952683,0,0.0,0
blk_-8575665168094525443,0,0.0,0
blk_1672427261681860748,0,0.0,0
blk_1660019517287041336,0,0.0,0
blk_7962313829635560375,0,0.0,0
blk_-4550954124744186643,0,0.0,0
blk_-7427123803978290634,0,0.0,0
blk_966174233277883605,0,0.0,0
blk_5128879712932556334,0,0.0,0
blk_2593751168478612238,0,0.0,0
blk_8425724753038889346,0,0.0,0
blk_7665864790664350141,0,0.0,0
blk_-3240774230098006422,0,0.0,0
blk_-8675280021559913892,0,0.0,0
blk_4775090697270240093,0,0.0,0
blk_-7796381624017992517,0,0.0,0
blk_-685488001273102630,0,0.0,0
blk_2014062352506420026,0,0.0,0
blk_2254841943059175816,0,0.0,0
blk_5501911503631922477,0,0.0,0
blk_3881005653052713500,0,0.0,0
blk_-1240768110080990669,0,0.0,0
blk_-7969865491230975386,0,0.0,0
blk_4643845437684937628,0,0.0,0
blk_8979777736353041417,0,0.0,0
blk_5083255397129549299,0,0.0,0
blk_-4184378715176737337,0,0.0,0
blk_-419891352324213475,0,0.0,0
blk_6637478209333657626,0,0.0,0
blk_1256806235820401089,0,0.0,0
blk_-3966011712285581096,0,0.0,0
blk_9210779447494309001,0,0.0,0
blk_4079226351150789366,0,0.0,0
blk_-8650165424494490936,0,0.0,0
blk_-556022520179326797,0,0.0,0
blk_1116368493466198290,0,0.0,0
blk_1544734234080253531,0,0.0,0
blk_-5596329473769899547,0,0.0,0
blk_-3635417915228151171,0,0.0,0
blk_6443051068834008099,0,0.0,0
blk_7363057906599266654,0,0.0,0
blk_8351348333012138986,1,0.0,0
blk_-7671708472774162064,0,0.0,0
blk_3393906065971752669,0,0.0,0
blk_4161685675923785114,0,0.0,0
blk_-3140055012499798184,0,0.0,0
blk_755326238935438412,0,0.0,0
blk_6325591807900127562,0,0.0,0
blk_6813238949826693220,0,0.0,0
blk_8071186367567514966,1,0.0,0
blk_-189853466721395616,0,0.0,0
blk_4688445506695987393,0,0.0,0
blk_-6208944836738746641,0,0.0,0
blk_8032765372731128806,0,0.0,0
blk_9217853385068867621,0,0.0,0
blk_2881304371970417959,0,0.0,0
blk_-7060250045259190873,0,0.0,0
blk_8950591354351587859,0,0.0,0
blk_-9016399451873458730,0,0.0,0
blk_-5245003913167952712,0,0.0,0
blk_5483492231121194906,0,0.0,0
blk_-3958658791683983940,0,0.0,0
blk_-7639475513721640402,0,0.0,0
blk_-3131731574827342797,0,0.0,0
blk_-7922425027523961608,0,0.0,0
blk_2881661935827250597,0,0.0,0
blk_243242149768659216,0,0.0,0
blk_8969301481277353542,1,0.0,0
blk_9145167529260087544,0,0.0,0
blk_-5806103356263245463,0,0.0,0
blk_7817154660711757171,0,0.0,0
blk_7977742943684994719,0,0.0,0
blk_-1266626193755784402,0,0.0,0
blk_-317469657182710106,0,0.0,0
blk_-4280151650320241258,0,0.0,0
blk_2434858647855155702,0,0.0,0
blk_-7166548635196932185,0,0.0,0
blk_-645954789269967399,0,0.0,0
blk_-284939930813677032,0,0.0,0
blk_9035784101670285199,0,0.0,0
blk_3170637924467526542,0,0.0,0
blk_-2212966165372955454,0,0.0,0
blk_8449204016687596232,0,0.0,0
blk_-4327972124245492919,0,0.0,0
blk_1655728798553614214,0,0.0,0
blk_8239480484750552991,0,0.0,0
blk_-2703920708624056935,0,0.0,0
blk_-8416022957728779445,0,0.0,0
blk_-2376449643458119032,0,0.0,0
blk_-223495909957050906,0,0.0,0
blk_-4259272304248813152,0,0.0,0
blk_-1690817405259145733,0,0.0,0
blk_-664562520907951282,0,0.0,0
blk_5040053233922843436,0,0.0,0
blk_-6969180791077825281,0,0.0,0
blk_-7127815057240335381,0,0.0,0
blk_-8010126409130761267,0,0.0,0
blk_2754216330971609129,0,0.0,0
blk_-3364566985493055089,0,0.0,0
blk_-3756417817403383781,0,0.0,0
blk_-7473938769511393260,0,0.0,0
blk_-7907968089271766362,0,0.0,0
blk_-3862209937798028218,0,0.0,0
blk_7506757852733669395,0,0.0,0
blk_-1769782081141706046,0,0.0,0
blk_-4854661119432293188,0,0.0,0
blk_5539094007481797265,0,0.0,0
blk_5890453811827801325,0,0.0,0
blk_-5641025499840550950,0,0.0,0
blk_5991652130284359456,0,0.0,0
blk_-2170260632123896852,0,0.0,0
blk_2534476178331012057,0,0.0,0
blk_-2204468020085055335,0,0.0,0
blk_1811817586801837599,0,0.0,0
blk_6317728624851123032,0,0.0,0
blk_-8947332890133368770,0,0.0,0
blk_-2548571306416196655,0,0.0,0
blk_5041126466945645755,0,0.0,0
blk_-1918709993767879952,0,0.0,0
blk_-1949022608364881278,0,0.0,0
blk_-7379243228412712963,0,0.0,0
blk_-2589712132138911655,0,0.0,0
blk_-5040222845515764114,0,0.0,0
blk_-3104109783316656915,0,0.0,0
blk_-4436908747754544708,0,0.0,0
blk_-7737713018956596048,0,0.0,0
blk_892189632191220099,0,0.0,0
blk_-8171203816106155878,0,0.0,0
blk_588335324500276401,0,0.0,0
blk_-8683635543412299785,0,0.0,0
blk_-3466044376100293626,0,0.0,0
blk_199744446730110209,0,0.0,0
blk_-7597484733682751506,0,0.0,0
blk_-2553962092848006355,0,0.0,0
blk_-3542983381161268547,0,0.0,0
blk_8188848755915531693,0,0.0,0
blk_-5785227292638181802,0,0.0,0
blk_-903181029560605730,0,0.0,0
blk_6098353680276744243,0,0.0,0
blk_-1129714637133599578,0,0.0,0
blk_4431342691356654838,0,0.0,0
blk_-7681923992071375035,0,0.0,0
blk_8490512367300303144,0,0.0,0
blk_-8807382539008995080,0,0.0,0
blk_8055714431696713169,0,0.0,0
blk_-7610342007134668546,0,0.0,0
blk_3380770191211289571,0,0.0,0
blk_1252750554746083891,0,0.0,0
blk_-5036266504321606373,0,0.0,0
blk_-446939710420743180,0,0.0,0
blk_-7628425716781076660,0,0.0,0
blk_-377230988647135800,0,0.0,0
blk_-7121973660085341274,0,0.0,0
blk_-4060480933358131237,0,0.0,0
blk_-9038240863650108472,0,0.0,0
blk_5328116448669576983,0,0.0,0
blk_-6391218148328241922,0,0.0,0
blk_558581814826030910,0,0.0,0
blk_968335478930945182,0,0.0,0
blk_-2317085357818340884,0,0.0,0
blk_504115837886891116,0,0.0,0
blk_-2203074378768706974,0,0.0,0
blk_6229664464068544921,0,0.0,0
blk_-5751787383526427495,0,0.0,0
blk_-4704850868300344767,0,0.0,0
blk_-5895067621544197458,0,0.0,0
blk_5736042687629787450,0,0.0,0
blk_-3313499063297773799,0,0.0,0
blk_-7696290354352699421,0,0.0,0
blk_-9061579565539943242,0,0.0,0
blk_-3551983339609661132,0,0.0,0
blk_6750812970986008416,0,0.0,0
blk_-5944486747258424748,0,0.0,0
blk_-7217967946603523244,0,0.0,0
blk_-8640964520966269284,0,0.0,0
blk_8671184168542141769,0,0.0,0
blk_5989564878001457081,0,0.0,0
blk_-8565223950749774858,0,0.0,0
blk_-6542465949271176418,0,0.0,0
blk_-2338507837757707776,0,0.0,0
blk_-2494702438053774693,0,0.0,0
blk_5705677614598604518,0,0.0,0
blk_-3795742475495861043,0,0.0,0
blk_-4057967162254269579,0,0.0,0
blk_8733345892346652063,0,0.0,0
blk_-3554802943287272182,0,0.0,0
blk_6105237288594104198,0,0.0,0
blk_-6128234592214644027,0,0.0,0
blk_6800837706545788926,0,0.0,0
blk_-7035612371420766703,0,0.0,0
blk_-3168303984447129465,0,0.0,0
blk_8940944698199323779,0,0.0,0
blk_8304261691228723549,0,0.0,0
blk_-3945247389001453506,0,0.0,0
blk_-3765832739962252851,0,0.0,0
blk_-131837059750284696,0,0.0,0
blk_856501275811552430,0,0.0,0
blk_-7865580604226063906,0,0.0,0
blk_-6788921705279779120,0,0.0,0
blk_-8124997152880498263,0,0.0,0
blk_-4541128966703506580,0,0.0,0
blk_7428648697167517871,0,0.0,0
blk_-6605737922115678834,0,0.0,0
blk_-4171121793717892419,0,0.0,0
blk_3116298423203720534,0,0.0,0
blk_-3036086529710885787,0,0.0,0
blk_7635976802670021691,0,0.0,0
blk_341732191858227721,0,0.0,0
blk_-5186045778604003343,0,0.0,0
blk_-2115281176374536867,0,0.0,0
blk_7059607656907903412,0,0.0,0
blk_2714363083666145709,0,0.0,0
blk_3829654061225145261,0,0.0,0
blk_1836547340296654113,0,0.0,0
blk_-1871220111332704298,0,0.0,0
blk_8798290984661997295,0,0.0,0
blk_8077389150208083998,0,0.0,0
blk_-7360983984931314206,0,0.0,0
blk_1552340406276360890,0,0.0,0
blk_532796452549687202,0,0.0,0
blk_-4567881705647216039,0,0.0,0
blk_-3375346621545464605,0,0.0,0
blk_-1356370115345483211,0,0.0,0
blk_1044665470450779151,0,0.0,0
blk_-1976282385709288392,0,0.0,0
blk_5882254185119958247,0,0.0,0
blk_-6948130157489156928,0,0.0,0
blk_7128912590527807705,0,0.0,0
blk_-7258824982137953583,0,0.0,0
blk_-1009661148410779812,0,0.0,0
blk_-1110584844454305504,1,6.743495646333031e-07,1
blk_-815984994619712928,0,0.0,0
blk_-5861881577138653394,0,0.0,0
blk_-2413580110046276672,0,0.0,0
blk_-6318090861466797725,0,0.0,0
blk_-6959544309721114257,0,0.0,0
blk_-498322151689363008,0,0.0,0
blk_-4373007700014424834,0,0.0,0
blk_-1061388279732453465,0,0.0,0
blk_6685451037419380534,0,0.0,0
blk_-5739232991030754204,0,0.0,0
blk_4331899349850871215,0,0.0,0
blk_9065809312710330605,0,0.0,0
blk_-4559411316980805808,0,0.0,0
blk_-2989087462809726757,0,0.0,0
blk_-4271803896152621432,0,0.0,0
blk_4296127039311710519,0,0.0,0
blk_1795838478075177505,0,0.0,0
blk_5203336847661017136,0,0.0,0
blk_1628501233305105941,0,0.0,0
blk_1311272822279686560,0,0.0,0
blk_3768621799252601803,0,0.0,0
blk_-84151402642452741,0,0.0,0
blk_3985324717276837267,0,0.0,0
blk_8220761300736815456,0,0.0,0
blk_8117582622934368318,0,0.0,0
blk_-6871268157186807954,0,0.0,0
blk_5590003048216802998,0,0.0,0
blk_3654656959959386667,0,0.0,0
blk_-7913852056780443997,0,0.0,0
blk_-4638528958096676364,0,0.0,0
blk_7809195503265841252,0,0.0,0
blk_6863237272739715392,0,0.0,0
blk_-6735245915411908664,0,0.0,0
blk_1902737292114494106,0,0.0,0
blk_-7986916485708161345,0,0.0,0
blk_-3051062505180193122,0,0.0,0
blk_4491251808440822087,0,0.0,0
blk_-8800189564274508565,0,0.0,0
blk_1622020598147122533,0,0.0,0
blk_-6276914889033503277,0,0.0,0
blk_-4623562153541310834,0,0.0,0
blk_8349883065873363278,0,0.0,0
blk_-4073488779280412976,0,0.0,0
blk_-9070884525571961073,0,0.0,0
blk_-6429991227914124220,0,0.0,0
blk_6865263897304493746,0,0.0,0
blk_-7198785291800637711,0,0.0,0
blk_5821297488417694642,1,0.0,0
blk_-4927044198389948298,0,0.0,0
blk_5744121633928477853,0,0.0,0
blk_1049576904672412069,0,0.0,0
blk_-281301930202728029,0,0.0,0
blk_-6206269456629431864,0,0.0,0
blk_-6950752410835516939,0,0.0,0
blk_-8581107709713807900,0,0.0,0
blk_-8681955046252795456,0,0.0,0
blk_5489094611472801498,0,0.0,0
blk_-735349556106016750,0,0.0,0
blk_-4568886946639751861,0,0.0,0
blk_-1264014655170795992,0,0.0,0
blk_-2218814359045074130,0,0.0,0
blk_-4101946150584449416,0,0.0,0
blk_-4700935139915710367,0,0.0,0
blk_6294540749875938268,0,0.0,0
blk_518682873110633400,0,0.0,0
blk_-689051187562144570,0,0.0,0
blk_772333090075520530,0,0.0,0
blk_-8731355709014666439,0,0.0,0
blk_7509183698288267248,0,0.0,0
blk_-3734295894412286434,0,0.0,0
blk_5113837438017084333,0,0.0,0
blk_-402533769819218234,0,0.0,0
blk_-2365279343681791817,0,0.0,0
blk_-5619484851546597809,0,0.0,0
blk_-7326381936247917586,0,0.0,0
blk_552585346951909806,0,0.0,0
blk_-5318974935876775499,0,0.0,0
blk_9060964400089016309,1,0.0,0
blk_6694658960243683921,0,0.0,0
blk_4267075539622778664,0,0.0,0
blk_-5489727296114786589,0,0.0,0
blk_5580562591675724769,0,0.0,0
blk_-6641790850285701472,0,0.0,0
blk_-8690157326329607698,0,0.0,0
blk_8740338504133918560,0,0.0,0
blk_-1417908110808566576,0,0.0,0
blk_5387366199397024415,0,0.0,0
blk_7806590886557982183,0,0.0,0
blk_-8280532141816528565,0,0.0,0
blk_4340613059690106191,0,0.0,0
blk_-4232981914552817907,0,0.0,0
blk_-5779084864223978846,0,0.0,0
blk_1469200388658833352,0,0.0,0
blk_-1593707335782487434,0,0.0,0
blk_-720023541761109786,1,6.743495646333031e-07,1
blk_-8866946149062786134,0,0.0,0
blk_471142232794482724,0,0.0,0
blk_-6434688192074067307,0,0.0,0
blk_-4670736826693241828,0,0.0,0
blk_2159517322480548945,0,0.0,0
blk_7016514645437458082,0,0.0,0
blk_6507444952288783749,0,0.0,0
blk_1183487798518699657,0,0.0,0
blk_6357100644203781008,0,0.0,0
blk_1882124535895488053,0,0.0,0
blk_8328403640355583291,0,0.0,0
blk_406939428028937142,0,0.0,0
blk_-6303964840334040653,0,0.0,0
blk_6128189602051057724,0,0.0,0
blk_-3090771168148508341,0,0.0,0
blk_6847139817515098159,0,0.0,0
blk_-3442235372373769363,0,0.0,0
blk_6441743898257443883,0,0.0,0
blk_-8263587890972718948,0,0.0,0
blk_8108235562243233257,0,0.0,0
blk_-20853571402338765,0,0.0,0
blk_2526416883684037188,0,0.0,0
blk_4160669696439578573,0,0.0,0
blk_-662570707490510740,0,0.0,0
blk_-72065658953035030,0,0.0,0
blk_-6263168976298877860,0,0.0,0
blk_-2255685998870626938,0,0.0,0
blk_8321128818902869300,0,0.0,0
blk_7391975781544663365,0,0.0,0
blk_-9171204418576266045,0,0.0,0
blk_-7586581924569080844,0,0.0,0
blk_-7434393249853233201,0,0.0,0
blk_-5020915719582480665,1,6.743495646333031e-07,1
blk_6778578317600632557,0,0.0,0
blk_-459873691318521953,0,0.0,0
blk_7621652155307218351,0,0.0,0
blk_-7925866054314621659,0,0.0,0
blk_3381914009002221149,0,0.0,0
blk_2661511461362012470,0,0.0,0
blk_-6815050771557816757,0,0.0,0
blk_476880915272990672,0,0.0,0
blk_-756575979682462354,0,0.0,0
blk_1232703928871117897,0,0.0,0
blk_3395180425602222453,0,0.0,0
blk_8010019040902807990,0,0.0,0
blk_8167299633713963624,0,0.0,0
blk_-4957695625148066723,0,0.0,0
blk_-9160379332136621559,0,0.0,0
blk_3018041522823033807,0,0.0,0
blk_-1745173119101939201,0,0.0,0
blk_4178917309487042240,0,0.0,0
blk_3726357691875609353,0,0.0,0
blk_7343898681982005089,0,0.0,0
blk_9047148204511519901,0,0.0,0
blk_7768421982111705192,0,0.0,0
blk_1428506118521417851,0,0.0,0
blk_2909838327519030170,0,0.0,0
blk_-1886661435912714194,0,0.0,0
blk_-7476334491588455947,0,0.0,0
blk_-7427006981159932505,0,0.0,0
blk_-4229617710254535646,0,0.0,0
blk_2792111204409419205,0,0.0,0
blk_-1856824050459812000,0,0.0,0
blk_-6995843173133352044,0,0.0,0
blk_-498915480640040491,0,0.0,0
blk_7802083133585284391,0,0.0,0
blk_-3692844984090767759,0,0.0,0
blk_3350571920643348903,0,0.0,0
blk_7384175750678564616,0,0.0,0
blk_-6593946245098439568,0,0.0,0
blk_94634901046105826,0,0.0,0
blk_-948932690178558369,0,0.0,0
blk_1324516887273940187,0,0.0,0
blk_1174604705825537468,0,0.0,0
blk_2019639579893358738,0,0.0,0
blk_-6203943700604915342,0,0.0,0
blk_-6805409425631379345,0,0.0,0
blk_-6983132330682102890,1,3.3717478231665154e-07,1
blk_-8761090029434737648,0,0.0,0
blk_-6580737797069434140,0,0.0,0
blk_-3247170595174257441,0,0.0,0
blk_2843404883718247281,0,0.0,0
blk_2893803089586484729,0,0.0,0
blk_-2805336802062654389,0,0.0,0
blk_901246784907667760,0,0.0,0
blk_-9138872722205654014,0,0.0,0
blk_207714773747351894,0,0.0,0
blk_1010700824904669826,0,0.0,0
blk_-3138319922016581040,0,0.0,0
blk_-4708697041910723750,0,0.0,0
blk_-3921322654447226062,0,0.0,0
blk_8461171154238783574,0,0.0,0
blk_4641530001389941308,0,0.0,0
blk_-2417301882394046308,0,0.0,0
blk_4897611232794040392,0,0.0,0
blk_5040658777794050773,0,0.0,0
blk_1401043767620377227,0,0.0,0
blk_5660817766182354996,0,0.0,0
blk_-8812551546738604255,0,0.0,0
blk_-4210383269135064945,0,0.0,0
blk_-8313611708848991387,0,0.0,0
blk_7841964915156123408,0,0.0,0
blk_3231798559443955735,0,0.0,0
blk_-6682669439322123253,0,0.0,0
blk_4558360722497959773,0,0.0,0
blk_5393179741059995261,0,0.0,0
blk_-816832923038432331,0,0.0,0
blk_-5931887354948985187,0,0.0,0
blk_7979722380851077414,0,0.0,0
blk_-4495333184455492671,1,37.45640563964844,1
blk_7754972462644191266,1,0.0,0
blk_3540675131105898908,0,0.0,0
blk_4556871392805945463,0,0.0,0
blk_8244894761466200509,0,0.0,0
blk_3304693914962597937,0,0.0,0
blk_2735662966129326315,1,6.743495646333031e-07,1
blk_1897225818857367127,0,0.0,0
blk_-6062451559001776422,0,0.0,0
blk_-4953325030114425393,0,0.0,0
blk_-3091432410890603665,0,0.0,0
blk_-4527891550876895483,0,0.0,0
blk_8208877410371365020,1,0.0,0
blk_654157372039382100,0,0.0,0
blk_3750433812760749648,0,0.0,0
blk_6566014892293971611,0,0.0,0
blk_-2513660982634710084,0,0.0,0
blk_7224797590804026832,0,0.0,0
blk_8923806589422024113,0,0.0,0
blk_-3304013687337602664,0,0.0,0
blk_7932698039676867834,0,0.0,0
blk_1753055410012898020,0,0.0,0
blk_7568654984257226959,0,0.0,0
blk_-4104166281941669127,0,0.0,0
blk_5251284376476767991,0,0.0,0
blk_-2122322432053731816,0,0.0,0
blk_-867212992402237409,0,0.0,0
blk_176651690704084908,0,0.0,0
blk_-2751297598424217381,0,0.0,0
blk_-8285398376275394091,0,0.0,0
blk_219299081549288882,0,0.0,0
blk_-1314728789292351684,0,0.0,0
blk_-6655425910465813752,0,0.0,0
blk_-2131895545372861518,0,0.0,0
blk_-2421383823920018568,0,0.0,0
blk_7605153348322064008,0,0.0,0
blk_-7097080139670964388,0,0.0,0
blk_2924286354420484468,0,0.0,0
blk_6218267655056813983,0,0.0,0
blk_3929390710615921744,0,0.0,0
blk_8402648191288636482,0,0.0,0
blk_-5889465913855883838,0,0.0,0
blk_-4114750658752787566,0,0.0,0
blk_-1673223151758702632,0,0.0,0
blk_5131238588172412250,0,0.0,0
blk_3127759181585086650,0,0.0,0
blk_-1926884688675173566,0,0.0,0
blk_-6857193680592100644,0,0.0,0
blk_5737229869072336900,0,0.0,0
blk_7950028386618675750,0,0.0,0
blk_-827186155162192575,0,0.0,0
blk_8584208238473333510,0,0.0,0
blk_38428566479276183,0,0.0,0
blk_-396366190935459339,0,0.0,0
blk_-7508461078094065234,0,0.0,0
blk_2008410153897392000,0,0.0,0
blk_7147754740499598681,0,0.0,0
blk_7439765592326171793,0,0.0,0
blk_-4946421234376956324,0,0.0,0
blk_5215352823261771015,0,0.0,0
blk_2164361472385589595,0,0.0,0
blk_6413077455304646029,0,0.0,0
blk_-6815002928836707887,0,0.0,0
blk_-8803695556818631339,0,0.0,0
blk_7970102369772184131,0,0.0,0
blk_-4936766126487388211,0,0.0,0
blk_7966943793312074313,0,0.0,0
blk_-3108000280506639328,0,0.0,0
blk_-6815995660726297339,0,0.0,0
blk_-6831952013255178983,0,0.0,0
blk_-8687638586472350798,0,0.0,0
blk_-8478749278395529033,0,0.0,0
blk_3673361301333727725,0,0.0,0
blk_9025622066635158529,0,0.0,0
blk_288729918678638955,0,0.0,0
blk_-1191700237039665777,0,0.0,0
blk_-123059633631672878,0,0.0,0
blk_-7982671922151982502,0,0.0,0
blk_-1580876298036097297,0,0.0,0
blk_5238396079168337187,0,0.0,0
blk_5929322235355921260,1,0.0,0
blk_1659913060419661712,0,0.0,0
blk_1212954636543167957,0,0.0,0
blk_-8613029432649379270,0,0.0,0
blk_8377520548925479850,0,0.0,0
blk_3014663879637358589,0,0.0,0
blk_7513976340045981966,0,0.0,0
blk_2671307632177266131,0,0.0,0
blk_3568655126462385107,0,0.0,0
blk_-7647445595735073273,0,0.0,0
blk_2585593106106531652,0,0.0,0
blk_-1847160991004884574,0,0.0,0
blk_2151425275933851298,0,0.0,0
blk_-3107062314007993415,0,0.0,0
blk_1013123121705146102,0,0.0,0
blk_-1759770425540280394,0,0.0,0
blk_-2408429671154791141,0,0.0,0
blk_-7247712508637046871,0,0.0,0
blk_-3102313300405458839,0,0.0,0
blk_8080993658414931001,0,0.0,0
blk_-969174515475129145,0,0.0,0
blk_-6239390572178966662,0,0.0,0
blk_-7577286157230472125,0,0.0,0
blk_-7270433922359233441,0,0.0,0
blk_-4701837200625443599,0,0.0,0
blk_-2896039231614394492,0,0.0,0
blk_7168918006685238688,0,0.0,0
blk_5130754182722622822,0,0.0,0
blk_6178555186139813152,0,0.0,0
blk_8780001714257653555,0,0.0,0
blk_-8465091776704617513,0,0.0,0
blk_-5188125834451125056,0,0.0,0
blk_7915630168078774817,0,0.0,0
blk_7497913594633898438,0,0.0,0
blk_9063833166375645994,0,0.0,0
blk_4280743360468364881,0,0.0,0
blk_7613420712138460863,0,0.0,0
blk_7066253177376834459,0,0.0,0
blk_7732469857959851560,0,0.0,0
blk_-6158742681166401697,0,0.0,0
blk_3257170208841411166,0,0.0,0
blk_-7403454401838752774,0,0.0,0
blk_-5249863516263231847,0,0.0,0
blk_-8650225555119708414,0,0.0,0
blk_-6021255296244409496,0,0.0,0
blk_6359769575180760725,0,0.0,0
blk_702742409035310018,0,0.0,0
blk_8592575845344854003,0,0.0,0
blk_5039080299222439123,0,0.0,0
blk_-8008613237892865403,0,0.0,0
blk_-8272080898598934813,0,0.0,0
blk_6496529871356218714,0,0.0,0
blk_-7133380739325195711,0,0.0,0
blk_-7656386427705583202,0,0.0,0
blk_3131930436355213996,0,0.0,0
blk_8486623475552976375,0,0.0,0
blk_2724368984635955747,0,0.0,0
blk_-670714834993138522,0,0.0,0
blk_7495814135027687342,0,0.0,0
blk_2339166435149555974,0,0.0,0
blk_-32162228853528892,0,0.0,0
blk_5235626790680383959,0,0.0,0
blk_-8456718569593378308,0,0.0,0
blk_-4636217015609252950,0,0.0,0
blk_-5293291225798691186,0,0.0,0
blk_-7517714278321346029,0,0.0,0
blk_-3822927019144829251,0,0.0,0
blk_5273913923326510812,0,0.0,0
blk_9125184003537075177,0,0.0,0
blk_-8065270547487727013,0,0.0,0
blk_985783095807348907,0,0.0,0
blk_-3340535341862735196,0,0.0,0
blk_4850731790148187099,0,0.0,0
blk_-9128421032768284244,0,0.0,0
blk_5366092274507663625,0,0.0,0
blk_-1975590986153348320,0,0.0,0
blk_-2121463718609375339,0,0.0,0
blk_-2966765643245345851,0,0.0,0
blk_3804451645652905269,0,0.0,0
blk_8098981761108303645,0,0.0,0
blk_-8872920448123129602,0,0.0,0
blk_-568994457487500005,0,0.0,0
blk_8264842025729126008,0,0.0,0
blk_7365534910567277388,0,0.0,0
blk_2453254530962537733,0,0.0,0
blk_2083792829874348824,0,0.0,0
